"","Id","Id.Type","Activity","Agonist","Partial","Antagonist","Invagonist"
"3455","CHEMBL3798204","chemblid",0,NA,NA,NA,NA
"3456","CHEMBL2426667","chemblid",0,NA,NA,NA,NA
"3457","CHEMBL2426669","chemblid",0,NA,NA,NA,NA
"3458","CHEMBL2426671","chemblid",0,NA,NA,NA,NA
"3459","CHEMBL3974802","chemblid",0,NA,NA,NA,NA
"3460","CHEMBL3938132","chemblid",0,NA,NA,NA,NA
"3461","CHEMBL3900035","chemblid",0,NA,NA,NA,NA
"3462","CHEMBL3981446","chemblid",0,NA,NA,NA,NA
"3463","CHEMBL3922056","chemblid",0,NA,NA,NA,NA
"3464","CHEMBL3917385","chemblid",0,NA,NA,NA,NA
"3465","CHEMBL3946348","chemblid",0,NA,NA,NA,NA
"3466","CHEMBL243001","chemblid",0,NA,NA,NA,NA
"3467","CHEMBL3958451","chemblid",0,NA,NA,NA,NA
"3468","CHEMBL3921499","chemblid",0,NA,NA,NA,NA
"3469","CHEMBL3974701","chemblid",0,NA,NA,NA,NA
"3470","CHEMBL3981235","chemblid",0,NA,NA,NA,NA
"3471","CHEMBL3895776","chemblid",0,NA,NA,NA,NA
"3472","CHEMBL3916727","chemblid",0,NA,NA,NA,NA
"3473","CHEMBL3900284","chemblid",0,NA,NA,NA,NA
"3474","CHEMBL3977166","chemblid",0,NA,NA,NA,NA
"3475","CHEMBL1923638","chemblid",0,NA,NA,NA,NA
"3476","CHEMBL3953033","chemblid",0,NA,NA,NA,NA
"3477","CHEMBL3961641","chemblid",0,NA,NA,NA,NA
"3478","CHEMBL3928050","chemblid",0,NA,NA,NA,NA
"3479","CHEMBL3958657","chemblid",0,NA,NA,NA,NA
"3480","CHEMBL2048807","chemblid",0,NA,NA,NA,NA
"3481","CHEMBL3945310","chemblid",0,NA,NA,NA,NA
"3482","CHEMBL3931716","chemblid",0,NA,NA,NA,NA
"3483","CHEMBL3963523","chemblid",0,NA,NA,NA,NA
"3484","CHEMBL1923512","chemblid",0,NA,NA,NA,NA
"3485","CHEMBL3939196","chemblid",0,NA,NA,NA,NA
"3486","CHEMBL3923109","chemblid",0,NA,NA,NA,NA
"3487","CHEMBL186828","chemblid",0,0,0,0,0
"3488","CHEMBL403180","chemblid",0,NA,NA,NA,NA
