"","Id","Id.Type","Standard.Value"
"415",70688404,"cid","0.408"
"416",70684154,"cid","0.445"
"417",44454092,"cid","0.453"
"418",24180592,"cid","0.46"
"419",44434113,"cid","0.47"
"420",134139631,"cid","0.5"
"421",134141198,"cid","0.5"
"422",134146459,"cid","0.5"
"423",134148417,"cid","0.5"
"424",134152066,"cid","0.5"
"425",134154955,"cid","0.5"
"426",134157676,"cid","0.5"
"427",44454304,"cid","0.503"
"428",44454398,"cid","0.611"
"429",23635235,"cid","0.68"
"430",24180646,"cid","0.72"
"431",44434012,"cid","0.78"
"432",44434015,"cid","0.82"
"433",3153998,"cid","0.87"
"434",44396320,"cid","0.91"
"435",44434111,"cid","0.97"
"436",56926176,"cid","1"
"437",56926266,"cid","1"
"438",57528213,"cid","1"
"439",57528291,"cid","1"
"440",57528307,"cid","1"
"441",57722047,"cid","1"
"442",57722068,"cid","1"
"443",57722117,"cid","1"
"444",57951672,"cid","1"
"445",57951687,"cid","1"
"446",57951693,"cid","1"
"447",71449740,"cid","1"
"448",76556607,"cid","1"
"449",127045651,"cid","1"
"450",127045834,"cid","1"
"451",127046808,"cid","1"
"452",127047363,"cid","1"
"453",134133634,"cid","1"
"454",134135595,"cid","1"
"455",134137626,"cid","1"
"456",134137696,"cid","1"
"457",134139134,"cid","1"
"458",134139160,"cid","1"
"459",134139639,"cid","1"
"460",134140177,"cid","1"
"461",134140216,"cid","1"
"462",134140250,"cid","1"
"463",134140260,"cid","1"
"464",134140368,"cid","1"
"465",134141031,"cid","1"
"466",134141155,"cid","1"
"467",134141672,"cid","1"
"468",134145601,"cid","1"
"469",134145837,"cid","1"
"470",134146060,"cid","1"
"471",134146115,"cid","1"
"472",134146281,"cid","1"
"473",134146373,"cid","1"
"474",134147008,"cid","1"
"475",134147665,"cid","1"
"476",134148332,"cid","1"
"477",134149424,"cid","1"
"478",134149894,"cid","1"
"479",134150119,"cid","1"
"480",134150525,"cid","1"
"481",134150914,"cid","1"
"482",134151873,"cid","1"
"483",134152485,"cid","1"
"484",134153700,"cid","1"
"485",134155726,"cid","1"
"486",134155844,"cid","1"
"487",134156186,"cid","1"
"488",134156737,"cid","1"
"489",134156806,"cid","1"
"490",134156863,"cid","1"
"491",134157124,"cid","1"
"492",134157489,"cid","1"
"493",134157812,"cid","1"
"494",44434011,"cid","1.07"
"495",73352329,"cid","1.12202"
"496",44396381,"cid","1.15"
"497",44396377,"cid","1.17"
"498",44396269,"cid","1.18"
"499",44434112,"cid","1.27"
"500",3174463,"cid","1.29"
"501",3154000,"cid","1.32"
"502",3180629,"cid","1.37"
"503",44434016,"cid","1.37"
"504",72190452,"cid","1.38038"
"505",44434076,"cid","1.59"
"506",73355325,"cid","1.69824"
"507",44434109,"cid","1.72"
"508",44434010,"cid","1.78"
"509",44434050,"cid","1.9"
"510",44396306,"cid","1.92"
"511",3154005,"cid","2.03"
"512",44434009,"cid","2.19"
"513",44434073,"cid","2.2"
"514",44579909,"cid","2.2"
"515",44434008,"cid","2.38"
"516",44434110,"cid","2.39"
"517",44454432,"cid","2.56"
"518",44396384,"cid","2.63"
"519",44434074,"cid","2.66"
"520",9950632,"cid","2.94"
"521",9950632,"cid","2.94"
"522",44434121,"cid","3.12"
